ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
1138520,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,81573,0,0,22,0,0,0,0,22,7,442945
1138521,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,442947,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,442946
1138529,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,81573,0,0,0,0,0,0,0,1,0,442948
1139009,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,443237,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,443233
1139080,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,443678,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,443278
1139100,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,443290,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,443291
1139491,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,443395,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,443518
1139695,23,0,8,6,0,0,1000,0,1,0,0,0,0,0,0,443630,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,441785
1140618,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,444284,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,444273
1140634,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,444286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,444285
1140641,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,444291,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,444290
1141005,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,444517,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,444515
1141184,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,81879,0,0,0,0,0,0,0,1,0,444651
1141185,0,0,0,139,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,81879,0,0,0,0,0,0,0,1,0,444652
1141533,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,81883,0,0,0,0,0,0,0,1,0,444890
1141534,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,81884,0,0,0,0,0,0,0,1,0,444891
1141702,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,444987,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,444991
1141981,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,445201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,445185
1141987,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,445202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,445189
1142131,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,445284,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,445283
1142134,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,445286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,445285
1142394,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,445501,0,1,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,30,0,444895
1142503,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,445573,0,1,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,1,0,445571
1142505,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,445573,0,1,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,1,0,445571
1142506,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,445573,0,1,0,0,0,1,0,0,0,250,0,0,0,0,0,0,0,1,0,445571
1142788,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,445821,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,445770
1142937,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,3439,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,445867
1142952,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,447578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,445875
1143006,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,445914,0,1,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,1,0,445911
1143299,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446089
1143311,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,408953,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446095
1143314,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82015,0,0,0,0,0,0,0,1,0,446096
1143350,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82015,0,0,0,0,0,0,0,1,0,446120
1143351,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,446122,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446121
1143354,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,446125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446124
1143372,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3634,0,0,0,0,0,0,0,1,0,446137
1143373,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82027,0,0,0,0,0,0,0,1,0,446137
1143412,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82032,0,0,0,0,0,0,0,1,0,446160
1143500,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446219,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,446220
1143525,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446233
1143580,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,446267,0,1,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,1,0,446265
1143581,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,446267,0,1,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,1,0,446265
1143582,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,446267,0,1,0,0,0,1,0,0,0,250,0,0,0,0,0,0,0,1,0,446265
1143587,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,446258,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446256
1143627,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,446303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446297
1143645,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,452574,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446310
1143646,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,446314,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446310
1143717,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9204,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,446357
1143754,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446388,0,1,0,0.66666668653,0,1,75,0,0,0,0,0,0,0,0,0,0,1,0,446389
1143755,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446390
1143757,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446392
1143760,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446394,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,446395
1143929,0,0,5,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82014,0,0,0,0,0,0,0,1,0,446091
1143932,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446528,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,446518
1143967,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446541,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,446545
1143996,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446572,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,446570
1144010,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446577,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,446579
1144020,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,447301,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446586
1144031,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446597,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,446592
1144067,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446618,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,446620
1144087,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446630,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,446628
1144154,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,446410,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446661
1144155,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,446410,0,1,0,0,0,1,0,0,0,500,0,0,0,0,0,0,0,1,0,446661
1144158,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,446410,0,1,0,0,0,1,0,0,0,1000,0,0,0,0,0,0,0,1,0,446661
1144159,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,446410,0,1,0,0,0,1,0,0,0,1500,0,0,0,0,0,0,0,1,0,446661
1144160,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,446410,0,1,0,0,0,1,0,0,0,2000,0,0,0,0,0,0,0,1,0,446661
1144176,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446677,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446675
1144198,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446687,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446689
1144232,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446706,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,446705
1144239,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,446711,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446710
1144244,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,446713,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446715
1144245,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,446714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446715
1144253,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,446720,0,1,0,0,0,1,1,0,0,10000,0,0,0,0,0,0,0,1,0,446715
1144256,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446722,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446723
1144257,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446725,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446724
1144392,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,446792,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446396
1144739,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,447032,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,447031
1144740,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,447032,0,1,0,0,0,1,0,0,0,500,0,0,0,0,0,0,0,1,0,447031
1144741,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,447032,0,1,0,0,0,1,0,0,0,1000,0,0,0,0,0,0,0,1,0,447031
1144742,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,447032,0,1,0,0,0,1,0,0,0,1500,0,0,0,0,0,0,0,1,0,447031
1144743,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,447032,0,1,0,0,0,1,0,0,0,2000,0,0,0,0,0,0,0,1,0,447031
1145140,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,447267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,447259
1145141,23,0,0,6,0,0,8000,0,1,0,0,0,0,0,0,447298,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,447260
1145205,23,0,0,6,0,0,8000,0,1,0,0,0,0,0,0,447299,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,447300
1145208,23,0,1,6,0,0,5000,0,1,0,0,0,0,0,0,447302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,446860
1145326,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,447397,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,447282
1145348,23,0,1,6,0,0,5000,0,1,0,0,0,0,0,0,447302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,447409
1145620,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,447544,0,1,0,0,0,1,0,0,0,3500,0,0,0,0,0,0,0,0,0,446586
1145633,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,19270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,447549
1145635,23,0,1,6,0,0,5000,0,1,0,0,0,0,0,0,447302,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,447550
1145687,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,447582,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,447584
1146471,361,0,0,6,0,0,0,0,1,0,0,0,0,0,0,448160,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,448156
1146613,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,448245,0,1,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,1,0,448246
1146614,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,448245,0,1,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,1,0,448246
1146615,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,448245,0,1,0,0,0,1,0,0,0,250,0,0,0,0,0,0,0,1,0,448246
1147063,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,446311,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,448526
1147133,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,448573,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,446319
1147134,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,448574,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,446319
1147135,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,448576,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,448575
1147765,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,448955,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,448956
1147827,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,448717,0,1,0,0.47999998927,0,1,75,0,0,200,0,0,20,0,0,0,0,22,15,448707
1147854,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,449010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449009
1147865,23,0,1,6,0,0,2000,0,1,0,0,0,0,0,0,449012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,449013
1148506,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,449414,0,1,0,0,0,1,1,0,0,0,0,15,0,0,0,0,0,47,0,446101
1149567,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,449920,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449919
1149569,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,449923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449921
1149572,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,449925,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449924
1149577,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,449927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449928
1149579,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,408261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449929
1149581,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,449932,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,449931
1149586,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,449934,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,449935
1149662,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,21919,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449970
1149672,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,449975,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,449974
1149681,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,449982,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,449980
1149736,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,450013,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,450012
1149840,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,450084,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450083
1149877,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450109
1149878,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,446393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450110
1150500,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,450554,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,450527
1150572,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,450554,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,450576
1150573,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,450554,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,450577
1150584,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,450583,0,1,0,0,0,1,300,0,0,0,0,0,0,0,0,0,0,1,0,450585
1150590,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,450589,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450587
1150613,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,450607,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450606
1150618,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,450640,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,450607
1150643,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,27499,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450625
1150644,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,27775,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450626
1150677,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,450640,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,58,0,450640
1150681,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,450643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450642
1150682,23,0,0,6,0,0,15000,0,1,0,0,0,0,0,0,450644,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,450643
1151092,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,450874,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,450881
1151998,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,446388,0,1,0,0.66666668653,0,1,150,0,0,0,0,0,0,0,0,0,0,1,0,451415
1152043,109,0,0,6,0,0,0,1,1,0,0,0,20,0,0,451438,0,1,0,0,0,1,0,0,0,0,0,0,0,1179648,8,0,32768,1,0,451439
1153584,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,453021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,452428
1153590,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,452430,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,452432
1153624,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,453081,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,452454
1153631,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,453085,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,452460
1154548,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,453028,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,453017
1155131,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,453343,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,453342
1155133,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,453343,0,1,0,0,0,1,0,0,0,500,0,0,0,0,0,0,0,0,0,453342
1155134,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,453343,0,1,0,0,0,1,0,0,0,1000,0,0,0,0,0,0,0,0,0,453342
1155136,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,453344,0,1,0,0,0,1,0,0,0,1500,0,0,0,0,0,0,0,0,0,453342
1159154,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,455595,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,455586
1159641,109,0,0,6,0,0,0,1,1,0,0,0,0,0,0,455868,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,2048,1,0,455864
1159656,109,0,0,6,0,0,0,1,1,0,0,0,20,0,0,455903,0,1,0,0,0,1,0,0,0,0,0,0,0,8388608,0,0,0,1,0,455873
1160265,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,408953,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,456223
1160473,109,0,0,6,0,0,0,1,1,0,0,0,0,0,0,456339,0,1,0,0,0,1,100,0,0,0,0,0,0,0,131072,0,0,1,0,456337
1160540,109,0,0,6,0,0,0,1,1,0,0,0,0,0,0,456382,0,1,0,0,0,1,100,0,0,0,0,0,0,131072,0,0,0,1,0,456379
1160551,109,0,0,6,0,0,0,1,1,0,0,0,0,0,0,456393,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,1,1,0,456389
1160559,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,5302,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,456394
1160795,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,456540,0,1,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,1,0,456538
1161077,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,456694,0,1,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,1,0,456695
1162270,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,456549,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,457325
1162275,109,0,0,6,0,0,0,1,1,0,0,0,0,0,0,457331,0,1,0,0,0,1,-100,0,0,0,0,0,0,134217728,0,0,0,1,0,457329
1162307,109,0,0,6,0,0,0,1,1,0,0,0,5,0,0,457342,0,1,0,0,0,1,0,0,0,0,0,0,0,4063232,8,131072,8421376,1,0,457344
1162676,109,0,0,6,0,0,0,1,1,0,0,0,20,0,0,457469,0,1,0,0,0,1,0,0,0,0,0,0,0,4063232,8,131072,8421376,1,0,457464
1162771,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,415105,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,457520
1162824,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16280,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,457540
1162842,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16280,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,457548
1162862,42,0,1,6,0,0,0,1,1,0,0,0,0,0,0,440873,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,457553
1163011,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,457643,0,1,0,0,0,1,420,0,0,0,0,0,0,0,0,0,0,1,0,457642
1163018,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,457648,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,457646
1163433,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,457845,0,1,0,0,0,1,0,0,0,250,0,0,0,0,0,0,0,1,0,457844
1163438,23,0,1,6,0,0,22000,0,1,0,0,0,0,0,0,457870,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,456463
1163878,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,20007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458112
1164280,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83756,0,0,0,0,0,0,0,1,0,458355
1164345,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,458389,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458390
1164348,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,5302,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,458393
1164539,361,0,3,6,0,0,0,0,1,0,0,0,0,0,0,458491,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,456463
1164853,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,457844,0,1,0,0,0,1,0,0,0,250,0,0,0,0,0,0,0,1,0,458684
1165198,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84004,0,0,0,0,0,0,0,1,0,458886
1165201,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,458888,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,1,0,458355
1165352,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,459005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,458965
